CONF,DATE,LAT,LONG,TEMP,geometry,state,Month
90,2018-08-21,42.633,-120.818,315.1,POINT (-120.818 42.6330000009402),2.0,8
100,2018-08-18,42.633,-120.77,337.6,POINT (-120.77 42.6330000009402),2.0,8
49,2018-07-25,42.633,-123.198,317.0,POINT (-123.198 42.6330000009401),2.0,7
61,2018-07-22,42.633,-123.167,315.8,POINT (-123.167 42.6330000009401),2.0,7
15,2018-07-23,42.633,-123.161,302.7,POINT (-123.161 42.6330000009401),2.0,7
44,2018-11-28,42.633,-122.427,316.6,POINT (-122.427 42.6330000009401),2.0,11
100,2018-08-27,42.633,-120.871,395.2,POINT (-120.871 42.6330000009401),2.0,8
54,2018-08-26,42.633,-120.87,326.5,POINT (-120.87 42.6330000009401),2.0,8
95,2018-08-22,42.633,-120.864,348.9,POINT (-120.864 42.6330000009401),2.0,8
94,2018-08-22,42.633,-120.864,348.8,POINT (-120.864 42.6330000009401),2.0,8
100,2018-08-29,42.633,-120.864,335.9,POINT (-120.864 42.6330000009401),2.0,8
100,2018-08-21,42.633,-120.84,344.3,POINT (-120.84 42.6330000009401),2.0,8
46,2018-08-18,42.633,-120.827,324.2,POINT (-120.827 42.6330000009401),2.0,8
100,2018-08-19,42.633,-120.79,385.6,POINT (-120.79 42.6330000009401),2.0,8
99,2018-08-18,42.633,-120.781,359.8,POINT (-120.781 42.6330000009401),2.0,8
55,2018-08-20,42.633,-120.699,317.7,POINT (-120.699 42.6330000009401),2.0,8
100,2018-08-20,42.633,-120.64,327.0,POINT (-120.64 42.6330000009401),2.0,8
30,2018-08-20,42.633,-120.61,322.9,POINT (-120.61 42.6330000009401),2.0,8
58,2018-07-21,42.632,-123.117,313.5,POINT (-123.117 42.6320000009401),2.0,7
100,2018-08-22,42.632,-120.854,363.9,POINT (-120.854 42.6320000009401),2.0,8
100,2018-08-19,42.632,-120.821,342.4,POINT (-120.821 42.6320000009401),2.0,8
42,2018-08-20,42.632,-120.807,308.6,POINT (-120.807 42.6320000009401),2.0,8
100,2018-08-18,42.632,-120.777,373.0,POINT (-120.777 42.6320000009401),2.0,8
100,2018-08-18,42.632,-120.709,347.8,POINT (-120.709 42.6320000009401),2.0,8
60,2018-08-19,42.632,-120.707,325.9,POINT (-120.707 42.6320000009401),2.0,8
90,2018-08-19,42.632,-120.678,360.7,POINT (-120.678 42.6320000009401),2.0,8
83,2018-08-19,42.632,-120.673,313.3,POINT (-120.673 42.6320000009401),2.0,8
24,2018-07-22,42.631,-123.145,311.3,POINT (-123.145 42.6310000009401),2.0,7
36,2018-07-21,42.631,-123.129,314.6,POINT (-123.129 42.6310000009401),2.0,7
100,2018-08-27,42.631,-120.887,383.2,POINT (-120.887 42.6310000009401),2.0,8
100,2018-08-29,42.631,-120.876,331.5,POINT (-120.876 42.6310000009401),2.0,8
84,2018-08-26,42.631,-120.857,334.3,POINT (-120.857 42.6310000009401),2.0,8
60,2018-08-23,42.631,-120.852,347.1,POINT (-120.852 42.6310000009401),2.0,8
89,2018-08-21,42.631,-120.85,339.5,POINT (-120.85 42.6310000009401),2.0,8
100,2018-08-21,42.631,-120.834,355.4,POINT (-120.834 42.6310000009401),2.0,8
100,2018-08-20,42.631,-120.823,385.1,POINT (-120.823 42.6310000009401),2.0,8
100,2018-08-18,42.631,-120.809,386.5,POINT (-120.809 42.6310000009401),2.0,8
100,2018-08-18,42.631,-120.729,446.5,POINT (-120.729 42.6310000009401),2.0,8
100,2018-08-19,42.631,-120.689,362.3,POINT (-120.689 42.6310000009401),2.0,8
83,2018-07-23,42.63,-123.164,311.4,POINT (-123.164 42.6300000009401),2.0,7
67,2018-07-17,42.63,-123.121,306.0,POINT (-123.121 42.6300000009401),2.0,7
67,2018-04-23,42.63,-122.887,317.2,POINT (-122.887 42.6300000009401),2.0,4
52,2018-05-03,42.63,-121.345,313.0,POINT (-121.345 42.6300000009401),2.0,5
82,2018-11-14,42.63,-121.304,323.1,POINT (-121.304 42.6300000009401),2.0,11
73,2018-08-28,42.63,-120.891,328.8,POINT (-120.891 42.6300000009401),2.0,8
50,2018-08-27,42.63,-120.881,319.6,POINT (-120.881 42.6300000009401),2.0,8
58,2018-08-23,42.63,-120.852,346.8,POINT (-120.852 42.6300000009401),2.0,8
100,2018-08-22,42.63,-120.851,363.7,POINT (-120.851 42.6300000009401),2.0,8
100,2018-08-22,42.63,-120.851,363.8,POINT (-120.851 42.6300000009401),2.0,8
88,2018-08-19,42.63,-120.815,347.1,POINT (-120.815 42.6300000009401),2.0,8
35,2018-08-19,42.63,-120.808,311.4,POINT (-120.808 42.6300000009401),2.0,8
100,2018-08-19,42.63,-120.77,350.0,POINT (-120.77 42.6300000009401),2.0,8
100,2018-08-18,42.63,-120.748,373.3,POINT (-120.748 42.6300000009401),2.0,8
93,2018-08-19,42.63,-120.699,347.7,POINT (-120.699 42.6300000009401),2.0,8
100,2018-08-20,42.63,-120.64,394.4,POINT (-120.64 42.6300000009401),2.0,8
100,2018-11-10,42.629,-124.311,334.6,POINT (-124.311 42.6290000009401),2.0,11
81,2018-07-28,42.629,-123.183,310.9,POINT (-123.183 42.6290000009401),2.0,7
64,2018-07-17,42.629,-123.135,305.3,POINT (-123.135 42.6290000009401),2.0,7
51,2018-08-23,42.629,-120.865,332.5,POINT (-120.865 42.6290000009401),2.0,8
52,2018-08-23,42.629,-120.864,332.9,POINT (-120.864 42.6290000009401),2.0,8
91,2018-08-20,42.629,-120.842,345.2,POINT (-120.842 42.6290000009401),2.0,8
77,2018-08-18,42.629,-120.836,329.0,POINT (-120.836 42.6290000009401),2.0,8
100,2018-08-20,42.629,-120.813,339.9,POINT (-120.813 42.6290000009401),2.0,8
100,2018-08-19,42.629,-120.808,360.3,POINT (-120.808 42.6290000009401),2.0,8
100,2018-08-18,42.629,-120.748,436.4,POINT (-120.748 42.6290000009401),2.0,8
75,2018-08-19,42.629,-120.693,401.7,POINT (-120.693 42.6290000009401),2.0,8
86,2018-08-19,42.629,-120.67,313.2,POINT (-120.67 42.6290000009401),2.0,8
63,2018-08-23,42.629,-120.639,329.7,POINT (-120.639 42.6290000009401),2.0,8
62,2018-08-23,42.629,-120.638,329.8,POINT (-120.638 42.6290000009401),2.0,8
93,2018-07-28,42.628,-123.181,347.4,POINT (-123.181 42.6280000009401),2.0,7
24,2018-07-28,42.628,-123.171,305.2,POINT (-123.171 42.6280000009401),2.0,7
52,2018-07-19,42.628,-123.131,302.9,POINT (-123.131 42.6280000009401),2.0,7
76,2018-08-28,42.628,-120.869,325.8,POINT (-120.869 42.6280000009401),2.0,8
35,2018-08-24,42.628,-120.853,331.3,POINT (-120.853 42.6280000009401),2.0,8
97,2018-08-21,42.628,-120.844,354.4,POINT (-120.844 42.6280000009401),2.0,8
62,2018-08-22,42.628,-120.838,322.2,POINT (-120.838 42.6280000009401),2.0,8
62,2018-08-22,42.628,-120.838,322.2,POINT (-120.838 42.6280000009401),2.0,8
29,2018-08-29,42.628,-120.838,317.3,POINT (-120.838 42.6280000009401),2.0,8
24,2018-08-22,42.628,-120.832,308.2,POINT (-120.832 42.6280000009401),2.0,8
20,2018-08-22,42.628,-120.832,308.2,POINT (-120.832 42.6280000009401),2.0,8
100,2018-08-20,42.628,-120.826,327.0,POINT (-120.826 42.6280000009401),2.0,8
100,2018-08-19,42.628,-120.813,374.8,POINT (-120.813 42.6280000009401),2.0,8
85,2018-08-19,42.628,-120.802,345.3,POINT (-120.802 42.6280000009401),2.0,8
100,2018-08-19,42.628,-120.793,339.0,POINT (-120.793 42.6280000009401),2.0,8
100,2018-08-19,42.628,-120.787,353.2,POINT (-120.787 42.6280000009401),2.0,8
51,2018-08-19,42.628,-120.758,334.3,POINT (-120.758 42.6280000009401),2.0,8
100,2018-08-18,42.628,-120.747,353.2,POINT (-120.747 42.6280000009401),2.0,8
100,2018-08-18,42.628,-120.717,401.2,POINT (-120.717 42.6280000009401),2.0,8
100,2018-08-19,42.628,-120.694,447.5,POINT (-120.694 42.6280000009401),2.0,8
100,2018-08-19,42.628,-120.686,376.2,POINT (-120.686 42.6280000009401),2.0,8
100,2018-08-20,42.628,-120.654,401.9,POINT (-120.654 42.6280000009401),2.0,8
13,2018-08-22,42.628,-120.639,300.1,POINT (-120.639 42.6280000009401),2.0,8
48,2018-07-18,42.627,-123.132,315.9,POINT (-123.132 42.6270000009401),2.0,7
39,2018-11-14,42.627,-121.319,301.0,POINT (-121.319 42.6270000009401),2.0,11
75,2018-08-24,42.627,-120.862,311.5,POINT (-120.862 42.6270000009401),2.0,8
42,2018-08-23,42.627,-120.856,328.8,POINT (-120.856 42.6270000009401),2.0,8
41,2018-08-23,42.627,-120.855,328.8,POINT (-120.855 42.6270000009401),2.0,8
38,2018-08-24,42.627,-120.853,331.4,POINT (-120.853 42.6270000009401),2.0,8
100,2018-08-22,42.627,-120.844,343.3,POINT (-120.844 42.6270000009401),2.0,8
100,2018-08-22,42.627,-120.844,342.7,POINT (-120.844 42.6270000009401),2.0,8
100,2018-08-21,42.627,-120.843,381.0,POINT (-120.843 42.6270000009401),2.0,8
86,2018-08-22,42.627,-120.835,343.2,POINT (-120.835 42.6270000009401),2.0,8
88,2018-08-22,42.627,-120.835,343.5,POINT (-120.835 42.6270000009401),2.0,8
100,2018-08-18,42.627,-120.768,447.8,POINT (-120.768 42.6270000009401),2.0,8
90,2018-08-22,42.627,-120.643,343.4,POINT (-120.643 42.6270000009401),2.0,8
92,2018-08-22,42.627,-120.643,343.6,POINT (-120.643 42.6270000009401),2.0,8
45,2018-07-28,42.626,-123.195,317.7,POINT (-123.195 42.6260000009401),2.0,7
37,2018-07-27,42.626,-123.182,315.3,POINT (-123.182 42.6260000009401),2.0,7
73,2018-07-22,42.626,-123.161,308.1,POINT (-123.161 42.6260000009401),2.0,7
100,2018-07-19,42.626,-123.125,323.0,POINT (-123.125 42.6260000009401),2.0,7
44,2018-07-19,42.626,-123.119,301.9,POINT (-123.119 42.6260000009401),2.0,7
87,2018-08-28,42.626,-120.873,313.6,POINT (-120.873 42.6260000009401),2.0,8
100,2018-08-24,42.626,-120.865,361.0,POINT (-120.865 42.6260000009401),2.0,8
100,2018-08-24,42.626,-120.865,360.9,POINT (-120.865 42.6260000009401),2.0,8
97,2018-08-21,42.626,-120.83,354.0,POINT (-120.83 42.6260000009401),2.0,8
93,2018-08-22,42.626,-120.828,345.9,POINT (-120.828 42.6260000009401),2.0,8
83,2018-08-19,42.626,-120.825,339.5,POINT (-120.825 42.6260000009401),2.0,8
100,2018-08-19,42.626,-120.792,436.2,POINT (-120.792 42.6260000009401),2.0,8
96,2018-08-19,42.626,-120.79,352.7,POINT (-120.79 42.6260000009401),2.0,8
98,2018-08-19,42.626,-120.774,327.5,POINT (-120.774 42.6260000009401),2.0,8
82,2018-08-19,42.626,-120.768,327.2,POINT (-120.768 42.6260000009401),2.0,8
100,2018-08-20,42.626,-120.668,374.9,POINT (-120.668 42.6260000009401),2.0,8
0,2018-08-20,42.626,-120.66,320.4,POINT (-120.66 42.6260000009401),2.0,8
85,2018-07-26,42.625,-123.186,312.6,POINT (-123.186 42.6250000009401),2.0,7
89,2018-07-26,42.625,-123.175,314.4,POINT (-123.175 42.6250000009401),2.0,7
80,2018-07-18,42.625,-123.12,328.8,POINT (-123.12 42.6250000009401),2.0,7
86,2018-08-29,42.625,-120.869,338.9,POINT (-120.869 42.6250000009401),2.0,8
78,2018-08-24,42.625,-120.864,342.2,POINT (-120.864 42.6250000009401),2.0,8
78,2018-08-24,42.625,-120.863,342.0,POINT (-120.863 42.6250000009401),2.0,8
100,2018-08-27,42.625,-120.863,364.6,POINT (-120.863 42.6250000009401),2.0,8
100,2018-08-22,42.625,-120.856,342.7,POINT (-120.856 42.6250000009401),2.0,8
100,2018-08-22,42.625,-120.856,343.3,POINT (-120.856 42.6250000009401),2.0,8
100,2018-08-22,42.625,-120.848,370.4,POINT (-120.848 42.6250000009401),2.0,8
100,2018-08-22,42.625,-120.848,370.1,POINT (-120.848 42.6250000009401),2.0,8
100,2018-08-18,42.625,-120.788,404.4,POINT (-120.788 42.6250000009401),2.0,8
100,2018-08-19,42.625,-120.763,363.4,POINT (-120.763 42.6250000009401),2.0,8
100,2018-08-19,42.625,-120.754,325.4,POINT (-120.754 42.6250000009401),2.0,8
100,2018-08-19,42.625,-120.749,327.0,POINT (-120.749 42.6250000009401),2.0,8
95,2018-08-18,42.625,-120.688,352.0,POINT (-120.688 42.6250000009401),2.0,8
100,2018-08-20,42.625,-120.683,350.1,POINT (-120.683 42.6250000009401),2.0,8
81,2018-07-19,42.624,-123.137,311.3,POINT (-123.137 42.6240000009401),2.0,7
65,2018-07-18,42.624,-123.136,321.2,POINT (-123.136 42.6240000009401),2.0,7
100,2018-08-27,42.624,-120.879,374.1,POINT (-120.879 42.6240000009401),2.0,8
52,2018-08-24,42.624,-120.877,321.5,POINT (-120.877 42.6240000009401),2.0,8
47,2018-08-24,42.624,-120.877,321.5,POINT (-120.877 42.6240000009401),2.0,8
49,2018-08-28,42.624,-120.875,325.7,POINT (-120.875 42.6240000009401),2.0,8
43,2018-08-24,42.624,-120.869,333.6,POINT (-120.869 42.6240000009401),2.0,8
98,2018-08-22,42.624,-120.862,356.4,POINT (-120.862 42.6240000009401),2.0,8
98,2018-08-22,42.624,-120.862,356.6,POINT (-120.862 42.6240000009401),2.0,8
98,2018-08-22,42.624,-120.829,357.4,POINT (-120.829 42.6240000009401),2.0,8
98,2018-08-22,42.624,-120.829,356.4,POINT (-120.829 42.6240000009401),2.0,8
83,2018-08-21,42.624,-120.817,329.3,POINT (-120.817 42.6240000009401),2.0,8
24,2018-08-18,42.624,-120.807,305.5,POINT (-120.807 42.6240000009401),2.0,8
91,2018-08-19,42.624,-120.778,344.5,POINT (-120.778 42.6240000009401),2.0,8
100,2018-08-18,42.624,-120.725,348.2,POINT (-120.725 42.6240000009401),2.0,8
82,2018-08-24,42.624,-120.688,331.1,POINT (-120.688 42.6240000009401),2.0,8
81,2018-08-24,42.624,-120.688,330.4,POINT (-120.688 42.6240000009401),2.0,8
73,2018-11-10,42.623,-124.315,307.8,POINT (-124.315 42.6230000009401),2.0,11
85,2018-11-10,42.623,-124.307,327.4,POINT (-124.307 42.6230000009401),2.0,11
74,2018-07-25,42.623,-123.185,322.8,POINT (-123.185 42.6230000009401),2.0,7
47,2018-11-14,42.623,-121.304,301.5,POINT (-121.304 42.6230000009401),2.0,11
43,2018-08-24,42.623,-120.87,333.6,POINT (-120.87 42.6230000009401),2.0,8
69,2018-08-28,42.623,-120.868,322.6,POINT (-120.868 42.6230000009401),2.0,8
96,2018-08-22,42.623,-120.842,352.0,POINT (-120.842 42.6230000009401),2.0,8
96,2018-08-22,42.623,-120.842,352.9,POINT (-120.842 42.6230000009401),2.0,8
100,2018-08-19,42.623,-120.735,329.4,POINT (-120.735 42.6230000009401),2.0,8
100,2018-08-19,42.623,-120.729,338.6,POINT (-120.729 42.6230000009401),2.0,8
100,2018-08-18,42.623,-120.72,449.7,POINT (-120.72 42.6230000009401),2.0,8
100,2018-08-19,42.623,-120.714,422.0,POINT (-120.714 42.6230000009401),2.0,8
89,2018-08-19,42.623,-120.714,341.4,POINT (-120.714 42.6230000009401),2.0,8
100,2018-08-20,42.623,-120.697,327.1,POINT (-120.697 42.6230000009401),2.0,8
89,2018-08-20,42.623,-120.644,337.9,POINT (-120.644 42.6230000009401),2.0,8
72,2018-08-20,42.623,-120.608,330.8,POINT (-120.608 42.6230000009401),2.0,8
82,2018-10-20,42.622,-121.303,327.1,POINT (-121.303 42.6220000009401),2.0,10
93,2018-08-21,42.622,-120.868,316.5,POINT (-120.868 42.6220000009401),2.0,8
34,2018-08-24,42.622,-120.824,308.2,POINT (-120.824 42.6220000009401),2.0,8
96,2018-08-19,42.622,-120.789,354.0,POINT (-120.789 42.6220000009401),2.0,8
100,2018-08-19,42.622,-120.766,402.1,POINT (-120.766 42.6220000009401),2.0,8
100,2018-08-20,42.622,-120.623,411.8,POINT (-120.623 42.6220000009401),2.0,8
99,2018-11-10,42.621,-124.319,357.7,POINT (-124.319 42.6210000009401),2.0,11
73,2018-10-21,42.621,-121.315,314.5,POINT (-121.315 42.6210000009401),2.0,10
21,2018-05-07,42.621,-121.305,316.5,POINT (-121.305 42.6210000009401),2.0,5
89,2018-08-26,42.621,-120.86,336.8,POINT (-120.86 42.6210000009401),2.0,8
100,2018-08-22,42.621,-120.856,363.9,POINT (-120.856 42.6210000009401),2.0,8
100,2018-08-22,42.621,-120.856,364.9,POINT (-120.856 42.6210000009401),2.0,8
100,2018-08-20,42.621,-120.797,321.2,POINT (-120.797 42.6210000009401),2.0,8
100,2018-08-19,42.621,-120.785,437.8,POINT (-120.785 42.6210000009401),2.0,8
88,2018-08-18,42.621,-120.773,313.9,POINT (-120.773 42.6210000009401),2.0,8
100,2018-08-18,42.621,-120.748,384.0,POINT (-120.748 42.6210000009401),2.0,8
87,2018-08-19,42.621,-120.739,403.4,POINT (-120.739 42.6210000009401),2.0,8
100,2018-08-19,42.621,-120.714,336.3,POINT (-120.714 42.6210000009401),2.0,8
88,2018-08-20,42.621,-120.712,321.3,POINT (-120.712 42.6210000009401),2.0,8
100,2018-08-19,42.621,-120.709,352.1,POINT (-120.709 42.6210000009401),2.0,8
69,2018-08-18,42.621,-120.707,306.8,POINT (-120.707 42.6210000009401),2.0,8
100,2018-08-19,42.621,-120.702,392.6,POINT (-120.702 42.6210000009401),2.0,8
39,2018-08-20,42.621,-120.601,317.2,POINT (-120.601 42.6210000009401),2.0,8
64,2018-07-27,42.62,-123.177,318.9,POINT (-123.177 42.6200000009401),2.0,7
54,2018-07-19,42.62,-123.128,317.9,POINT (-123.128 42.6200000009401),2.0,7
66,2018-05-03,42.62,-121.322,326.0,POINT (-121.322 42.6200000009401),2.0,5
96,2018-05-08,42.62,-121.321,352.4,POINT (-121.321 42.6200000009401),2.0,5
67,2018-10-20,42.62,-121.316,313.5,POINT (-121.316 42.6200000009401),2.0,10
94,2018-11-14,42.62,-121.301,346.3,POINT (-121.301 42.6200000009401),2.0,11
73,2018-08-22,42.62,-120.87,325.2,POINT (-120.87 42.6200000009401),2.0,8
78,2018-08-22,42.62,-120.869,325.3,POINT (-120.869 42.6200000009401),2.0,8
29,2018-08-27,42.62,-120.859,303.8,POINT (-120.859 42.6200000009401),2.0,8
100,2018-08-19,42.62,-120.816,355.3,POINT (-120.816 42.6200000009401),2.0,8
20,2018-08-22,42.62,-120.803,317.7,POINT (-120.803 42.6200000009401),2.0,8
100,2018-08-19,42.62,-120.753,449.4,POINT (-120.753 42.6200000009401),2.0,8
100,2018-08-18,42.62,-120.727,352.1,POINT (-120.727 42.6200000009401),2.0,8
56,2018-08-20,42.62,-120.725,312.7,POINT (-120.725 42.6200000009401),2.0,8
44,2018-08-24,42.62,-120.669,322.2,POINT (-120.669 42.6200000009401),2.0,8
44,2018-08-24,42.62,-120.669,322.2,POINT (-120.669 42.6200000009401),2.0,8
100,2018-08-20,42.62,-120.637,500.0,POINT (-120.637 42.6200000009401),2.0,8
49,2018-08-20,42.62,-120.616,330.8,POINT (-120.616 42.6200000009401),2.0,8
37,2018-07-25,42.619,-123.187,315.1,POINT (-123.187 42.6190000009401),2.0,7
97,2018-07-23,42.619,-123.161,318.7,POINT (-123.161 42.6190000009401),2.0,7
71,2018-05-07,42.619,-121.327,322.9,POINT (-121.327 42.6190000009401),2.0,5
39,2018-10-22,42.619,-121.308,307.1,POINT (-121.308 42.6190000009401),2.0,10
80,2018-10-21,42.619,-121.282,322.4,POINT (-121.282 42.6190000009401),2.0,10
65,2018-08-21,42.619,-120.845,338.0,POINT (-120.845 42.6190000009401),2.0,8
100,2018-08-21,42.619,-120.834,343.5,POINT (-120.834 42.6190000009401),2.0,8
96,2018-08-19,42.619,-120.804,353.4,POINT (-120.804 42.6190000009401),2.0,8
100,2018-08-18,42.619,-120.778,395.1,POINT (-120.778 42.6190000009401),2.0,8
100,2018-08-19,42.619,-120.695,359.6,POINT (-120.695 42.6190000009401),2.0,8
100,2018-08-19,42.619,-120.69,367.6,POINT (-120.69 42.6190000009401),2.0,8
94,2018-08-19,42.619,-120.689,395.5,POINT (-120.689 42.6190000009401),2.0,8
100,2018-08-19,42.619,-120.689,396.7,POINT (-120.689 42.6190000009401),2.0,8
57,2018-08-20,42.619,-120.679,323.6,POINT (-120.679 42.6190000009401),2.0,8
100,2018-08-20,42.619,-120.627,362.3,POINT (-120.627 42.6190000009401),2.0,8
100,2018-08-20,42.619,-120.616,349.2,POINT (-120.616 42.6190000009401),2.0,8
16,2018-05-03,42.618,-121.353,310.3,POINT (-121.353 42.6180000009401),2.0,5
93,2018-05-08,42.618,-121.309,346.5,POINT (-121.309 42.6180000009401),2.0,5
55,2018-08-27,42.618,-120.879,319.0,POINT (-120.879 42.6180000009401),2.0,8
79,2018-08-26,42.618,-120.856,327.1,POINT (-120.856 42.6180000009401),2.0,8
97,2018-08-21,42.618,-120.845,354.4,POINT (-120.845 42.6180000009401),2.0,8
100,2018-08-22,42.618,-120.835,337.6,POINT (-120.835 42.6180000009401),2.0,8
100,2018-08-22,42.618,-120.835,337.4,POINT (-120.835 42.6180000009401),2.0,8
66,2018-08-24,42.618,-120.828,334.3,POINT (-120.828 42.6180000009401),2.0,8
67,2018-08-24,42.618,-120.828,334.4,POINT (-120.828 42.6180000009401),2.0,8
100,2018-08-18,42.618,-120.808,363.9,POINT (-120.808 42.6180000009401),2.0,8
100,2018-08-18,42.618,-120.779,386.0,POINT (-120.779 42.6180000009401),2.0,8
100,2018-08-19,42.618,-120.755,468.4,POINT (-120.755 42.6180000009401),2.0,8
100,2018-08-18,42.618,-120.746,344.8,POINT (-120.746 42.6180000009401),2.0,8
100,2018-08-19,42.618,-120.741,408.7,POINT (-120.741 42.6180000009401),2.0,8
100,2018-08-19,42.618,-120.737,364.6,POINT (-120.737 42.6180000009401),2.0,8
34,2018-08-19,42.618,-120.672,300.8,POINT (-120.672 42.6180000009401),2.0,8
100,2018-08-20,42.618,-120.652,438.8,POINT (-120.652 42.6180000009401),2.0,8
100,2018-08-20,42.618,-120.63,500.0,POINT (-120.63 42.6180000009401),2.0,8
60,2018-07-18,42.617,-123.123,316.1,POINT (-123.123 42.6170000009401),2.0,7
100,2018-07-19,42.617,-123.122,332.7,POINT (-123.122 42.6170000009401),2.0,7
100,2018-07-19,42.617,-123.121,324.8,POINT (-123.121 42.6170000009401),2.0,7
49,2018-10-21,42.617,-121.323,304.0,POINT (-121.323 42.6170000009401),2.0,10
34,2018-09-02,42.617,-120.85,323.5,POINT (-120.85 42.6170000009401),2.0,9
99,2018-08-22,42.617,-120.847,319.6,POINT (-120.847 42.6170000009401),2.0,8
100,2018-08-21,42.617,-120.832,368.1,POINT (-120.832 42.6170000009401),2.0,8
100,2018-08-21,42.617,-120.828,334.4,POINT (-120.828 42.6170000009401),2.0,8
100,2018-08-22,42.617,-120.813,376.7,POINT (-120.813 42.6170000009401),2.0,8
98,2018-08-19,42.617,-120.795,319.1,POINT (-120.795 42.6170000009401),2.0,8
100,2018-08-19,42.617,-120.793,401.8,POINT (-120.793 42.6170000009401),2.0,8
100,2018-08-19,42.617,-120.789,325.4,POINT (-120.789 42.6170000009401),2.0,8
80,2018-08-20,42.617,-120.78,324.4,POINT (-120.78 42.6170000009401),2.0,8
100,2018-08-20,42.617,-120.753,333.1,POINT (-120.753 42.6170000009401),2.0,8
87,2018-08-19,42.617,-120.704,452.7,POINT (-120.704 42.6170000009401),2.0,8
97,2018-08-19,42.617,-120.677,318.6,POINT (-120.677 42.6170000009401),2.0,8
100,2018-08-20,42.617,-120.666,411.5,POINT (-120.666 42.6170000009401),2.0,8
41,2018-07-26,42.616,-123.185,318.9,POINT (-123.185 42.6160000009401),2.0,7
80,2018-05-03,42.616,-121.329,324.3,POINT (-121.329 42.6160000009401),2.0,5
79,2018-08-26,42.616,-120.869,326.3,POINT (-120.869 42.6160000009401),2.0,8
99,2018-08-22,42.616,-120.847,319.7,POINT (-120.847 42.6160000009401),2.0,8
50,2018-08-21,42.616,-120.84,336.6,POINT (-120.84 42.6160000009401),2.0,8
79,2018-08-24,42.616,-120.834,339.5,POINT (-120.834 42.6160000009401),2.0,8
79,2018-08-24,42.616,-120.833,339.5,POINT (-120.833 42.6160000009401),2.0,8
100,2018-08-22,42.616,-120.813,377.1,POINT (-120.813 42.6160000009401),2.0,8
100,2018-08-19,42.616,-120.807,372.5,POINT (-120.807 42.6160000009401),2.0,8
89,2018-08-20,42.616,-120.77,317.7,POINT (-120.77 42.6160000009401),2.0,8
81,2018-08-18,42.616,-120.766,311.0,POINT (-120.766 42.6160000009401),2.0,8
100,2018-08-18,42.616,-120.751,374.0,POINT (-120.751 42.6160000009401),2.0,8
100,2018-08-19,42.616,-120.729,424.8,POINT (-120.729 42.6160000009401),2.0,8
100,2018-08-18,42.616,-120.714,378.9,POINT (-120.714 42.6160000009401),2.0,8
100,2018-08-19,42.616,-120.689,340.8,POINT (-120.689 42.6160000009401),2.0,8
100,2018-08-24,42.616,-120.682,370.6,POINT (-120.682 42.6160000009401),2.0,8
100,2018-08-20,42.616,-120.663,358.3,POINT (-120.663 42.6160000009401),2.0,8
100,2018-08-20,42.616,-120.645,500.0,POINT (-120.645 42.6160000009401),2.0,8
100,2018-08-20,42.616,-120.611,336.3,POINT (-120.611 42.6160000009401),2.0,8
87,2018-07-19,42.615,-123.134,313.6,POINT (-123.134 42.6150000009401),2.0,7
79,2018-05-13,42.615,-121.316,322.9,POINT (-121.316 42.6150000009401),2.0,5
44,2018-05-03,42.615,-121.311,315.4,POINT (-121.311 42.6150000009401),2.0,5
85,2018-10-21,42.615,-121.291,328.2,POINT (-121.291 42.6150000009401),2.0,10
47,2018-08-24,42.615,-120.839,321.5,POINT (-120.839 42.6150000009401),2.0,8
98,2018-08-22,42.615,-120.827,355.8,POINT (-120.827 42.6150000009401),2.0,8
97,2018-08-22,42.615,-120.827,355.5,POINT (-120.827 42.6150000009401),2.0,8
100,2018-08-19,42.615,-120.781,418.1,POINT (-120.781 42.6150000009401),2.0,8
100,2018-08-19,42.615,-120.776,323.0,POINT (-120.776 42.6150000009401),2.0,8
100,2018-08-19,42.615,-120.77,444.0,POINT (-120.77 42.6150000009401),2.0,8
62,2018-08-19,42.615,-120.77,315.5,POINT (-120.77 42.6150000009401),2.0,8
100,2018-08-20,42.615,-120.767,378.1,POINT (-120.767 42.6150000009401),2.0,8
83,2018-08-26,42.615,-120.763,328.4,POINT (-120.763 42.6150000009401),2.0,8
100,2018-08-18,42.615,-120.742,385.1,POINT (-120.742 42.6150000009401),2.0,8
100,2018-08-24,42.615,-120.682,370.9,POINT (-120.682 42.6150000009401),2.0,8
100,2018-08-20,42.615,-120.681,377.2,POINT (-120.681 42.6150000009401),2.0,8
40,2018-08-20,42.615,-120.618,320.1,POINT (-120.618 42.6150000009401),2.0,8
63,2018-05-03,42.614,-121.323,314.5,POINT (-121.323 42.6140000009401),2.0,5
47,2018-10-21,42.614,-121.285,307.4,POINT (-121.285 42.6140000009401),2.0,10
61,2018-08-24,42.614,-120.819,332.5,POINT (-120.819 42.6140000009401),2.0,8
63,2018-08-24,42.614,-120.819,333.3,POINT (-120.819 42.6140000009401),2.0,8
97,2018-08-20,42.614,-120.764,328.3,POINT (-120.764 42.6140000009401),2.0,8
88,2018-08-19,42.614,-120.76,336.0,POINT (-120.76 42.6140000009401),2.0,8
92,2018-08-20,42.614,-120.754,323.5,POINT (-120.754 42.6140000009401),2.0,8
95,2018-08-26,42.614,-120.754,317.9,POINT (-120.754 42.6140000009401),2.0,8
87,2018-08-19,42.614,-120.72,501.7,POINT (-120.72 42.6140000009401),2.0,8
