CONF,DATE,LAT,LONG,TEMP,geometry,state,Month
98,2016-05-11,43.741,-119.796,357.5,POINT (-119.796 43.7410000009424),2.0,5
90,2016-08-08,43.741,-117.686,339.7,POINT (-117.686 43.7410000009424),2.0,8
32,2016-05-12,43.74,-119.78,309.7,POINT (-119.78 43.7400000009424),2.0,5
41,2016-05-10,43.74,-119.764,315.3,POINT (-119.764 43.7400000009424),2.0,5
86,2016-08-08,43.74,-117.674,338.7,POINT (-117.674 43.7400000009424),2.0,8
76,2016-11-04,43.739,-123.07,322.8,POINT (-123.07 43.7390000009424),2.0,11
43,2016-05-12,43.739,-119.79,307.9,POINT (-119.79 43.7390000009424),2.0,5
100,2016-05-12,43.738,-119.792,327.3,POINT (-119.792 43.7380000009424),2.0,5
90,2016-05-10,43.738,-119.788,338.9,POINT (-119.788 43.7380000009424),2.0,5
9,2016-05-12,43.737,-119.777,305.3,POINT (-119.777 43.7370000009424),2.0,5
84,2016-05-12,43.736,-119.774,333.1,POINT (-119.774 43.7360000009424),2.0,5
40,2016-08-08,43.736,-117.711,314.5,POINT (-117.711 43.7360000009424),2.0,8
75,2016-10-10,43.735,-119.811,308.6,POINT (-119.811 43.7350000009424),2.0,10
76,2016-05-12,43.734,-119.791,324.3,POINT (-119.791 43.7340000009424),2.0,5
74,2016-08-08,43.734,-117.716,325.0,POINT (-117.716 43.7340000009424),2.0,8
50,2016-05-12,43.733,-119.807,317.0,POINT (-119.807 43.7330000009424),2.0,5
60,2016-08-07,43.733,-117.805,319.3,POINT (-117.805 43.7330000009424),2.0,8
86,2016-08-07,43.733,-117.759,334.1,POINT (-117.759 43.7330000009424),2.0,8
71,2016-05-12,43.731,-119.777,323.9,POINT (-119.777 43.7310000009424),2.0,5
100,2016-08-07,43.731,-117.786,373.8,POINT (-117.786 43.7310000009424),2.0,8
13,2016-08-08,43.73,-117.794,312.1,POINT (-117.794 43.7300000009424),2.0,8
100,2016-08-08,43.73,-117.737,350.3,POINT (-117.737 43.7300000009424),2.0,8
89,2016-05-12,43.729,-119.79,327.6,POINT (-119.79 43.7290000009424),2.0,5
67,2016-11-29,43.728,-121.429,316.9,POINT (-121.429 43.7280000009424),2.0,11
13,2016-05-12,43.728,-119.78,305.2,POINT (-119.78 43.7280000009424),2.0,5
84,2016-05-12,43.728,-119.756,333.1,POINT (-119.756 43.7280000009424),2.0,5
100,2016-08-08,43.728,-117.741,352.2,POINT (-117.741 43.7280000009424),2.0,8
96,2016-04-01,43.727,-123.514,352.8,POINT (-123.514 43.7270000009424),2.0,4
97,2016-04-01,43.727,-123.51,351.7,POINT (-123.51 43.7270000009424),2.0,4
100,2016-05-12,43.727,-119.765,368.1,POINT (-119.765 43.7270000009424),2.0,5
95,2016-05-12,43.726,-119.781,349.6,POINT (-119.781 43.7260000009424),2.0,5
98,2016-05-12,43.726,-119.772,355.9,POINT (-119.772 43.7260000009424),2.0,5
54,2016-05-13,43.726,-119.764,321.5,POINT (-119.764 43.7260000009424),2.0,5
93,2016-04-01,43.725,-123.523,342.9,POINT (-123.523 43.7250000009424),2.0,4
66,2016-11-29,43.724,-121.389,316.4,POINT (-121.389 43.7240000009424),2.0,11
76,2016-05-12,43.724,-119.798,327.3,POINT (-119.798 43.7240000009424),2.0,5
80,2016-05-12,43.724,-119.788,330.0,POINT (-119.788 43.7240000009424),2.0,5
100,2016-08-08,43.724,-117.761,361.7,POINT (-117.761 43.7240000009424),2.0,8
94,2016-09-30,43.723,-119.759,316.8,POINT (-119.759 43.7230000009424),2.0,9
100,2016-08-08,43.723,-117.765,361.0,POINT (-117.765 43.7230000009424),2.0,8
100,2016-08-08,43.723,-117.705,326.3,POINT (-117.705 43.7230000009424),2.0,8
69,2016-09-30,43.72,-119.778,306.7,POINT (-119.778 43.7200000009424),2.0,9
87,2016-09-29,43.72,-119.764,334.5,POINT (-119.764 43.7200000009424),2.0,9
88,2016-08-08,43.72,-117.794,340.7,POINT (-117.794 43.7200000009424),2.0,8
59,2016-08-07,43.72,-117.756,320.1,POINT (-117.756 43.7200000009424),2.0,8
75,2016-08-08,43.72,-117.73,331.7,POINT (-117.73 43.7200000009424),2.0,8
42,2016-09-30,43.719,-119.762,301.5,POINT (-119.762 43.7190000009424),2.0,9
97,2016-08-08,43.719,-117.785,326.1,POINT (-117.785 43.7190000009424),2.0,8
87,2016-08-07,43.719,-117.783,336.1,POINT (-117.783 43.7190000009424),2.0,8
76,2016-10-19,43.718,-123.507,311.6,POINT (-123.507 43.7180000009424),2.0,10
76,2016-08-08,43.718,-117.781,337.0,POINT (-117.781 43.7180000009424),2.0,8
100,2016-08-08,43.718,-117.731,401.9,POINT (-117.731 43.7180000009424),2.0,8
85,2016-09-29,43.717,-119.759,331.8,POINT (-119.759 43.7170000009424),2.0,9
70,2016-09-30,43.713,-119.755,307.0,POINT (-119.755 43.7130000009424),2.0,9
100,2016-08-08,43.712,-117.756,424.7,POINT (-117.756 43.7120000009423),2.0,8
96,2016-10-03,43.708,-119.76,349.0,POINT (-119.76 43.7080000009423),2.0,10
88,2016-08-08,43.708,-117.777,341.9,POINT (-117.777 43.7080000009423),2.0,8
79,2016-10-20,43.707,-118.851,325.9,POINT (-118.851 43.7070000009424),2.0,10
95,2016-08-08,43.707,-117.779,321.7,POINT (-117.779 43.7070000009424),2.0,8
82,2016-08-08,43.707,-117.765,332.9,POINT (-117.765 43.7070000009424),2.0,8
91,2016-05-18,43.705,-123.601,339.8,POINT (-123.601 43.7050000009423),2.0,5
0,2016-06-22,43.704,-124.18,308.6,POINT (-124.18 43.7040000009423),2.0,6
62,2016-05-18,43.704,-123.586,308.1,POINT (-123.586 43.7040000009423),2.0,5
77,2016-11-04,43.702,-123.08,324.0,POINT (-123.08 43.7020000009423),2.0,11
54,2016-05-18,43.697,-123.598,307.2,POINT (-123.598 43.6970000009423),2.0,5
89,2016-08-08,43.685,-117.746,338.9,POINT (-117.746 43.6850000009423),2.0,8
62,2016-03-16,43.664,-121.489,305.9,POINT (-121.489 43.6640000009423),2.0,3
83,2016-08-22,43.663,-117.091,343.0,POINT (-117.091 43.6630000009423),2.0,8
81,2016-08-22,43.663,-117.091,343.0,POINT (-117.091 43.6630000009423),2.0,8
84,2016-04-01,43.656,-120.647,329.1,POINT (-120.647 43.6560000009423),2.0,4
88,2016-04-02,43.656,-120.624,335.3,POINT (-120.624 43.6560000009423),2.0,4
83,2016-04-01,43.655,-120.653,330.6,POINT (-120.653 43.6550000009423),2.0,4
60,2016-04-02,43.654,-120.609,318.5,POINT (-120.609 43.6540000009423),2.0,4
75,2016-04-02,43.651,-120.623,323.8,POINT (-120.623 43.6510000009423),2.0,4
85,2016-04-01,43.65,-120.639,331.3,POINT (-120.639 43.6500000009423),2.0,4
75,2016-04-01,43.649,-120.663,322.4,POINT (-120.663 43.6490000009423),2.0,4
84,2016-04-01,43.648,-120.656,328.9,POINT (-120.656 43.6480000009423),2.0,4
49,2016-08-08,43.648,-118.085,303.2,POINT (-118.085 43.6480000009423),2.0,8
59,2016-04-01,43.647,-120.624,310.1,POINT (-120.624 43.6470000009423),2.0,4
75,2016-04-01,43.647,-120.623,322.1,POINT (-120.623 43.6470000009423),2.0,4
64,2016-04-01,43.646,-120.615,311.0,POINT (-120.615 43.6460000009423),2.0,4
83,2016-04-01,43.645,-120.645,326.9,POINT (-120.645 43.6450000009422),2.0,4
46,2016-04-01,43.645,-120.616,311.1,POINT (-120.616 43.6450000009422),2.0,4
87,2016-08-08,43.644,-118.043,336.1,POINT (-118.043 43.6440000009423),2.0,8
83,2016-04-01,43.642,-120.633,330.1,POINT (-120.633 43.6420000009423),2.0,4
91,2016-03-31,43.641,-120.637,340.0,POINT (-120.637 43.6410000009422),2.0,3
97,2016-03-31,43.64,-120.625,353.1,POINT (-120.625 43.6400000009422),2.0,3
100,2016-08-08,43.638,-118.077,322.4,POINT (-118.077 43.6380000009422),2.0,8
96,2016-08-08,43.637,-118.058,351.4,POINT (-118.058 43.6370000009422),2.0,8
75,2016-03-31,43.636,-120.609,315.1,POINT (-120.609 43.6360000009422),2.0,3
85,2016-08-08,43.635,-118.046,332.7,POINT (-118.046 43.6350000009422),2.0,8
89,2016-03-31,43.633,-120.627,333.9,POINT (-120.627 43.6330000009422),2.0,3
58,2016-08-08,43.633,-118.041,310.5,POINT (-118.041 43.6330000009422),2.0,8
44,2016-08-07,43.63,-123.422,307.2,POINT (-123.422 43.6300000009422),2.0,8
49,2016-03-31,43.63,-120.644,311.7,POINT (-120.644 43.6300000009422),2.0,3
70,2016-08-08,43.626,-118.07,308.8,POINT (-118.07 43.6260000009422),2.0,8
0,2016-07-04,43.624,-124.196,304.4,POINT (-124.196 43.6240000009422),2.0,7
72,2016-03-30,43.623,-120.619,312.9,POINT (-120.619 43.6230000009422),2.0,3
54,2016-03-30,43.621,-120.644,310.6,POINT (-120.644 43.6210000009422),2.0,3
100,2016-08-07,43.617,-118.094,360.7,POINT (-118.094 43.6170000009422),2.0,8
94,2016-08-07,43.615,-118.119,347.3,POINT (-118.119 43.6150000009422),2.0,8
80,2016-08-07,43.615,-118.107,327.3,POINT (-118.107 43.6150000009422),2.0,8
85,2016-08-23,43.611,-117.279,314.5,POINT (-117.279 43.6110000009422),2.0,8
100,2016-08-08,43.607,-118.092,322.1,POINT (-118.092 43.6070000009422),2.0,8
92,2016-08-23,43.607,-117.261,315.9,POINT (-117.261 43.6070000009422),2.0,8
93,2016-08-23,43.606,-117.27,316.3,POINT (-117.27 43.6060000009422),2.0,8
100,2016-08-23,43.604,-117.287,324.4,POINT (-117.287 43.6040000009422),2.0,8
91,2016-08-07,43.603,-118.118,341.5,POINT (-118.118 43.6030000009422),2.0,8
72,2016-08-07,43.601,-118.141,327.6,POINT (-118.141 43.6010000009422),2.0,8
69,2016-08-22,43.601,-117.264,342.5,POINT (-117.264 43.6010000009422),2.0,8
74,2016-08-22,43.601,-117.264,342.5,POINT (-117.264 43.6010000009422),2.0,8
89,2016-08-07,43.6,-118.116,338.7,POINT (-118.116 43.6000000009422),2.0,8
91,2016-08-07,43.599,-118.111,342.8,POINT (-118.111 43.5990000009422),2.0,8
62,2016-08-22,43.599,-117.25,337.7,POINT (-117.25 43.5990000009422),2.0,8
59,2016-08-22,43.598,-117.271,308.7,POINT (-117.271 43.5980000009422),2.0,8
61,2016-08-22,43.598,-117.251,337.7,POINT (-117.251 43.5980000009422),2.0,8
0,2016-04-30,43.597,-124.207,303.0,POINT (-124.207 43.5970000009422),2.0,4
0,2016-09-14,43.597,-124.202,303.3,POINT (-124.202 43.5970000009422),2.0,9
89,2016-08-07,43.597,-118.135,338.1,POINT (-118.135 43.5970000009422),2.0,8
70,2016-08-07,43.597,-118.078,318.6,POINT (-118.078 43.5970000009422),2.0,8
54,2016-08-22,43.597,-117.271,308.7,POINT (-117.271 43.5970000009422),2.0,8
100,2016-08-22,43.597,-117.261,367.6,POINT (-117.261 43.5970000009422),2.0,8
100,2016-08-22,43.597,-117.261,367.6,POINT (-117.261 43.5970000009422),2.0,8
100,2016-08-22,43.596,-117.255,327.6,POINT (-117.255 43.5960000009422),2.0,8
100,2016-08-22,43.596,-117.255,327.6,POINT (-117.255 43.5960000009422),2.0,8
100,2016-08-22,43.595,-117.274,370.7,POINT (-117.274 43.5950000009422),2.0,8
92,2016-08-22,43.594,-117.281,350.1,POINT (-117.281 43.5940000009422),2.0,8
80,2016-08-22,43.594,-117.281,350.1,POINT (-117.281 43.5940000009422),2.0,8
100,2016-08-22,43.594,-117.274,370.7,POINT (-117.274 43.5940000009422),2.0,8
99,2016-08-22,43.594,-117.238,319.7,POINT (-117.238 43.5940000009422),2.0,8
99,2016-08-22,43.594,-117.238,319.7,POINT (-117.238 43.5940000009422),2.0,8
0,2016-04-01,43.593,-124.203,307.9,POINT (-124.203 43.5930000009422),2.0,4
87,2016-08-22,43.592,-117.323,339.6,POINT (-117.323 43.5920000009422),2.0,8
100,2016-08-22,43.592,-117.287,388.6,POINT (-117.287 43.5920000009422),2.0,8
100,2016-08-22,43.592,-117.287,388.6,POINT (-117.287 43.5920000009422),2.0,8
89,2016-08-22,43.592,-117.268,350.8,POINT (-117.268 43.5920000009422),2.0,8
89,2016-08-22,43.592,-117.268,350.8,POINT (-117.268 43.5920000009422),2.0,8
88,2016-08-07,43.591,-118.115,337.8,POINT (-118.115 43.5910000009422),2.0,8
0,2016-07-20,43.59,-124.196,308.5,POINT (-124.196 43.5900000009422),2.0,7
75,2016-08-22,43.59,-117.31,387.9,POINT (-117.31 43.5900000009422),2.0,8
100,2016-08-22,43.59,-117.301,370.2,POINT (-117.301 43.5900000009422),2.0,8
94,2016-08-22,43.59,-117.301,370.2,POINT (-117.301 43.5900000009422),2.0,8
83,2016-08-22,43.59,-117.254,344.9,POINT (-117.254 43.5900000009422),2.0,8
100,2016-08-22,43.589,-117.31,387.9,POINT (-117.31 43.5890000009422),2.0,8
34,2016-08-22,43.589,-117.29,305.9,POINT (-117.29 43.5890000009422),2.0,8
85,2016-08-22,43.589,-117.254,344.9,POINT (-117.254 43.5890000009422),2.0,8
75,2016-08-22,43.588,-117.314,367.9,POINT (-117.314 43.5880000009422),2.0,8
100,2016-08-22,43.588,-117.314,367.9,POINT (-117.314 43.5880000009422),2.0,8
100,2016-08-22,43.587,-117.297,423.3,POINT (-117.297 43.5870000009422),2.0,8
94,2016-08-22,43.587,-117.297,423.3,POINT (-117.297 43.5870000009422),2.0,8
96,2016-08-22,43.587,-117.272,317.9,POINT (-117.272 43.5870000009422),2.0,8
95,2016-08-22,43.587,-117.272,317.9,POINT (-117.272 43.5870000009422),2.0,8
21,2016-08-05,43.585,-121.876,309.4,POINT (-121.876 43.5850000009422),2.0,8
28,2016-07-16,43.585,-121.875,309.0,POINT (-121.875 43.5850000009422),2.0,7
49,2016-07-29,43.585,-121.869,318.8,POINT (-121.869 43.5850000009422),2.0,7
100,2016-08-22,43.585,-117.285,369.4,POINT (-117.285 43.5850000009422),2.0,8
100,2016-08-22,43.585,-117.285,369.4,POINT (-117.285 43.5850000009422),2.0,8
88,2016-08-22,43.584,-117.298,315.4,POINT (-117.298 43.5840000009422),2.0,8
78,2016-08-22,43.584,-117.298,315.4,POINT (-117.298 43.5840000009422),2.0,8
0,2016-07-03,43.583,-124.205,312.2,POINT (-124.205 43.5830000009422),2.0,7
35,2016-06-07,43.583,-121.875,314.6,POINT (-121.875 43.5830000009422),2.0,6
37,2016-08-22,43.583,-117.284,336.6,POINT (-117.284 43.5830000009422),2.0,8
0,2016-08-22,43.583,-117.326,328.0,POINT (-117.326 43.5830000009421),2.0,8
85,2016-08-22,43.582,-117.28,314.8,POINT (-117.28 43.5820000009421),2.0,8
88,2016-08-22,43.582,-117.28,314.8,POINT (-117.28 43.5820000009421),2.0,8
26,2016-07-03,43.581,-124.193,310.6,POINT (-124.193 43.5810000009422),2.0,7
94,2016-08-22,43.58,-117.314,347.7,POINT (-117.314 43.5800000009421),2.0,8
81,2016-08-22,43.58,-117.313,347.7,POINT (-117.313 43.5800000009421),2.0,8
63,2016-08-22,43.58,-117.31,313.2,POINT (-117.31 43.5800000009421),2.0,8
71,2016-08-22,43.58,-117.309,313.2,POINT (-117.309 43.5800000009421),2.0,8
97,2016-08-22,43.579,-117.291,319.8,POINT (-117.291 43.5790000009422),2.0,8
87,2016-08-22,43.579,-117.293,315.2,POINT (-117.293 43.5790000009421),2.0,8
64,2016-08-22,43.578,-117.301,336.5,POINT (-117.301 43.5780000009421),2.0,8
50,2016-08-22,43.578,-117.301,336.5,POINT (-117.301 43.5780000009421),2.0,8
83,2016-08-22,43.578,-117.293,315.2,POINT (-117.293 43.5780000009421),2.0,8
33,2016-08-22,43.578,-117.291,319.8,POINT (-117.291 43.5780000009421),2.0,8
75,2016-08-22,43.576,-117.325,371.0,POINT (-117.325 43.5760000009421),2.0,8
100,2016-08-22,43.576,-117.324,371.0,POINT (-117.324 43.5760000009421),2.0,8
64,2016-08-22,43.576,-117.321,333.4,POINT (-117.321 43.5760000009421),2.0,8
70,2016-08-22,43.576,-117.321,333.4,POINT (-117.321 43.5760000009421),2.0,8
86,2016-08-22,43.575,-117.318,312.9,POINT (-117.318 43.5750000009421),2.0,8
80,2016-08-22,43.575,-117.318,312.9,POINT (-117.318 43.5750000009421),2.0,8
90,2016-08-22,43.575,-117.312,316.0,POINT (-117.312 43.5750000009421),2.0,8
79,2016-08-22,43.575,-117.312,316.0,POINT (-117.312 43.5750000009421),2.0,8
81,2016-08-22,43.573,-117.3,313.3,POINT (-117.3 43.5730000009421),2.0,8
87,2016-08-22,43.573,-117.3,313.3,POINT (-117.3 43.5730000009421),2.0,8
76,2016-08-22,43.571,-117.303,317.2,POINT (-117.303 43.5710000009421),2.0,8
93,2016-08-22,43.571,-117.303,317.2,POINT (-117.303 43.5710000009421),2.0,8
55,2016-08-22,43.568,-117.322,316.5,POINT (-117.322 43.5680000009421),2.0,8
72,2016-08-22,43.568,-117.322,316.5,POINT (-117.322 43.5680000009421),2.0,8
30,2016-08-22,43.567,-117.156,310.6,POINT (-117.156 43.5670000009421),2.0,8
32,2016-08-22,43.566,-117.156,310.6,POINT (-117.156 43.5660000009421),2.0,8
54,2016-08-21,43.565,-117.291,327.8,POINT (-117.291 43.5650000009421),2.0,8
90,2016-08-21,43.564,-117.298,340.0,POINT (-117.298 43.5640000009421),2.0,8
82,2016-08-21,43.563,-117.325,334.1,POINT (-117.325 43.5630000009421),2.0,8
84,2016-08-21,43.562,-117.332,331.7,POINT (-117.332 43.5620000009421),2.0,8
75,2016-03-17,43.559,-119.041,315.0,POINT (-119.041 43.5590000009421),2.0,3
68,2016-08-22,43.558,-117.153,309.8,POINT (-117.153 43.5580000009421),2.0,8
78,2016-08-22,43.558,-117.153,309.8,POINT (-117.153 43.5580000009421),2.0,8
44,2016-08-22,43.557,-117.318,311.5,POINT (-117.318 43.5570000009421),2.0,8
67,2016-08-22,43.557,-117.318,311.5,POINT (-117.318 43.5570000009421),2.0,8
100,2016-08-22,43.556,-117.152,329.5,POINT (-117.152 43.5560000009421),2.0,8
100,2016-08-22,43.556,-117.152,329.5,POINT (-117.152 43.5560000009421),2.0,8
76,2016-08-21,43.555,-117.288,324.4,POINT (-117.288 43.5550000009421),2.0,8
53,2016-11-04,43.551,-122.904,307.3,POINT (-122.904 43.5510000009421),2.0,11
93,2016-08-22,43.551,-117.296,318.6,POINT (-117.296 43.5510000009421),2.0,8
88,2016-08-22,43.55,-117.296,318.6,POINT (-117.296 43.5500000009421),2.0,8
100,2016-08-21,43.549,-117.296,397.5,POINT (-117.296 43.5490000009421),2.0,8
100,2016-08-21,43.549,-117.289,385.9,POINT (-117.289 43.5490000009421),2.0,8
100,2016-08-21,43.548,-117.324,386.3,POINT (-117.324 43.5480000009421),2.0,8
100,2016-08-21,43.547,-117.332,365.0,POINT (-117.332 43.5470000009421),2.0,8
100,2016-08-22,43.547,-117.314,328.6,POINT (-117.314 43.5470000009421),2.0,8
99,2016-08-22,43.547,-117.314,328.6,POINT (-117.314 43.5470000009421),2.0,8
10,2016-08-22,43.547,-117.155,300.9,POINT (-117.155 43.5470000009421),2.0,8
99,2016-08-22,43.544,-117.273,319.9,POINT (-117.273 43.5440000009421),2.0,8
99,2016-08-22,43.544,-117.273,319.9,POINT (-117.273 43.5440000009421),2.0,8
79,2016-08-21,43.542,-117.338,326.3,POINT (-117.338 43.5420000009421),2.0,8
100,2016-08-22,43.542,-117.307,324.2,POINT (-117.307 43.5420000009421),2.0,8
100,2016-08-22,43.542,-117.307,324.2,POINT (-117.307 43.5420000009421),2.0,8
100,2016-08-22,43.542,-117.111,338.8,POINT (-117.111 43.5420000009421),2.0,8
100,2016-08-22,43.542,-117.111,338.8,POINT (-117.111 43.5420000009421),2.0,8
100,2016-08-22,43.54,-117.292,365.9,POINT (-117.292 43.5400000009421),2.0,8
100,2016-08-22,43.54,-117.292,365.9,POINT (-117.292 43.5400000009421),2.0,8
12,2016-08-22,43.54,-117.289,304.0,POINT (-117.289 43.5400000009421),2.0,8
32,2016-11-03,43.537,-122.914,310.4,POINT (-122.914 43.5370000009421),2.0,11
96,2016-08-22,43.537,-117.31,328.6,POINT (-117.31 43.5370000009421),2.0,8
100,2016-08-22,43.536,-117.31,328.6,POINT (-117.31 43.5360000009421),2.0,8
100,2016-08-22,43.534,-117.269,368.9,POINT (-117.269 43.5340000009421),2.0,8
100,2016-08-22,43.533,-117.269,368.9,POINT (-117.269 43.5330000009421),2.0,8
60,2016-08-22,43.532,-117.349,326.0,POINT (-117.349 43.5320000009421),2.0,8
100,2016-08-22,43.532,-117.309,335.6,POINT (-117.309 43.5320000009421),2.0,8
100,2016-08-22,43.532,-117.309,335.6,POINT (-117.309 43.5320000009421),2.0,8
67,2016-08-22,43.532,-117.293,330.7,POINT (-117.293 43.5320000009421),2.0,8
73,2016-08-22,43.532,-117.293,330.7,POINT (-117.293 43.5320000009421),2.0,8
33,2016-08-22,43.531,-117.333,334.0,POINT (-117.333 43.5310000009421),2.0,8
71,2016-08-22,43.53,-117.336,330.0,POINT (-117.336 43.5300000009421),2.0,8
0,2016-08-22,43.53,-117.336,330.0,POINT (-117.336 43.5300000009421),2.0,8
100,2016-08-22,43.53,-117.291,340.8,POINT (-117.291 43.5300000009421),2.0,8
100,2016-08-22,43.53,-117.291,340.8,POINT (-117.291 43.5300000009421),2.0,8
100,2016-08-22,43.53,-117.287,348.2,POINT (-117.287 43.5300000009421),2.0,8
100,2016-08-22,43.53,-117.287,348.2,POINT (-117.287 43.5300000009421),2.0,8
49,2016-08-29,43.529,-121.936,313.8,POINT (-121.936 43.5290000009421),2.0,8
64,2016-08-22,43.529,-117.274,311.1,POINT (-117.274 43.5290000009421),2.0,8
93,2016-08-22,43.528,-117.346,346.1,POINT (-117.346 43.5280000009421),2.0,8
71,2016-08-22,43.528,-117.274,311.1,POINT (-117.274 43.5280000009421),2.0,8
51,2016-11-04,43.526,-123.004,311.7,POINT (-123.004 43.5260000009421),2.0,11
39,2016-08-22,43.526,-117.306,307.5,POINT (-117.306 43.5260000009421),2.0,8
43,2016-08-22,43.526,-117.306,307.5,POINT (-117.306 43.5260000009421),2.0,8
100,2016-08-22,43.523,-117.265,357.6,POINT (-117.265 43.5230000009421),2.0,8
100,2016-08-22,43.523,-117.265,357.6,POINT (-117.265 43.5230000009421),2.0,8
86,2016-11-04,43.522,-122.985,334.1,POINT (-122.985 43.5220000009421),2.0,11
100,2016-11-04,43.521,-122.984,368.1,POINT (-122.984 43.5210000009421),2.0,11
27,2016-08-22,43.52,-117.293,303.1,POINT (-117.293 43.5200000009421),2.0,8
100,2016-11-04,43.519,-122.996,371.4,POINT (-122.996 43.5190000009421),2.0,11
86,2016-11-04,43.511,-122.994,334.2,POINT (-122.994 43.511000000942),2.0,11
65,2016-11-15,43.502,-123.582,316.4,POINT (-123.582 43.502000000942),2.0,11
36,2016-11-15,43.495,-123.597,313.2,POINT (-123.597 43.495000000942),2.0,11
83,2016-11-15,43.493,-123.585,330.8,POINT (-123.585 43.493000000942),2.0,11
58,2016-03-31,43.488,-123.325,304.0,POINT (-123.325 43.488000000942),2.0,3
48,2016-10-08,43.477,-123.536,311.3,POINT (-123.536 43.477000000942),2.0,10
71,2016-10-22,43.473,-124.206,310.5,POINT (-124.206 43.473000000942),2.0,10
28,2016-10-08,43.473,-123.53,310.1,POINT (-123.53 43.473000000942),2.0,10
38,2016-11-04,43.456,-123.877,305.9,POINT (-123.877 43.4560000009419),2.0,11
79,2016-11-04,43.453,-123.879,312.6,POINT (-123.879 43.4530000009419),2.0,11
95,2016-11-11,43.447,-123.011,318.3,POINT (-123.011 43.4470000009419),2.0,11
54,2016-05-13,43.447,-122.551,307.9,POINT (-122.551 43.4470000009419),2.0,5
63,2016-11-10,43.446,-123.017,315.1,POINT (-123.017 43.4460000009419),2.0,11
60,2016-05-12,43.442,-122.558,309.3,POINT (-122.558 43.4420000009419),2.0,5
80,2016-05-12,43.44,-122.571,323.0,POINT (-122.571 43.4400000009419),2.0,5
56,2016-04-06,43.433,-121.219,321.5,POINT (-121.219 43.4330000009419),2.0,4
62,2016-10-25,43.431,-122.849,315.0,POINT (-122.849 43.4310000009419),2.0,10
63,2016-04-06,43.425,-121.189,324.1,POINT (-121.189 43.4250000009419),2.0,4
87,2016-10-25,43.421,-122.852,335.8,POINT (-122.852 43.4210000009419),2.0,10
82,2016-04-06,43.418,-121.198,327.5,POINT (-121.198 43.4180000009419),2.0,4
83,2016-04-06,43.415,-121.204,329.1,POINT (-121.204 43.4150000009419),2.0,4
67,2016-10-19,43.413,-123.038,309.7,POINT (-123.038 43.4130000009419),2.0,10
100,2016-04-07,43.409,-121.207,362.7,POINT (-121.207 43.4090000009419),2.0,4
88,2016-10-25,43.407,-122.812,337.6,POINT (-122.812 43.4070000009419),2.0,10
98,2016-04-07,43.406,-121.223,355.2,POINT (-121.223 43.4060000009419),2.0,4
61,2016-04-08,43.406,-121.207,319.3,POINT (-121.207 43.4060000009419),2.0,4
100,2016-04-07,43.405,-121.211,364.7,POINT (-121.211 43.4050000009419),2.0,4
100,2016-10-19,43.403,-123.038,327.9,POINT (-123.038 43.4030000009419),2.0,10
62,2016-04-07,43.402,-121.227,324.3,POINT (-121.227 43.4020000009419),2.0,4
71,2016-10-25,43.398,-122.814,319.2,POINT (-122.814 43.3980000009418),2.0,10
86,2016-04-20,43.398,-121.633,328.6,POINT (-121.633 43.3980000009418),2.0,4
84,2016-02-25,43.39,-120.698,332.0,POINT (-120.698 43.3900000009418),2.0,2
88,2016-02-25,43.39,-120.698,331.7,POINT (-120.698 43.3900000009418),2.0,2
84,2016-02-25,43.39,-120.698,332.0,POINT (-120.698 43.3900000009418),2.0,2
84,2016-02-25,43.389,-120.705,331.0,POINT (-120.705 43.3890000009418),2.0,2
87,2016-02-25,43.389,-120.705,331.1,POINT (-120.705 43.3890000009418),2.0,2
84,2016-02-25,43.389,-120.705,331.5,POINT (-120.705 43.3890000009418),2.0,2
53,2016-04-20,43.388,-121.632,314.4,POINT (-121.632 43.3880000009418),2.0,4
60,2016-02-25,43.387,-120.681,313.9,POINT (-120.681 43.3870000009418),2.0,2
60,2016-02-25,43.387,-120.681,314.0,POINT (-120.681 43.3870000009418),2.0,2
74,2016-02-25,43.387,-120.681,313.9,POINT (-120.681 43.3870000009418),2.0,2
56,2016-10-25,43.384,-121.906,313.0,POINT (-121.906 43.3840000009418),2.0,10
94,2016-02-24,43.382,-120.71,345.5,POINT (-120.71 43.3820000009418),2.0,2
84,2016-03-31,43.381,-121.214,327.0,POINT (-121.214 43.3810000009418),2.0,3
87,2016-02-25,43.381,-120.701,335.0,POINT (-120.701 43.3810000009418),2.0,2
89,2016-02-25,43.381,-120.701,334.7,POINT (-120.701 43.3810000009418),2.0,2
86,2016-02-25,43.381,-120.701,334.3,POINT (-120.701 43.3810000009418),2.0,2
100,2016-02-24,43.38,-120.722,362.3,POINT (-120.722 43.3800000009418),2.0,2
50,2016-03-31,43.379,-121.202,311.2,POINT (-121.202 43.3790000009418),2.0,3
59,2016-02-25,43.379,-120.724,304.6,POINT (-120.724 43.3790000009418),2.0,2
41,2016-02-25,43.379,-120.676,303.0,POINT (-120.676 43.3790000009418),2.0,2
19,2016-02-24,43.378,-120.734,302.2,POINT (-120.734 43.3780000009418),2.0,2
77,2016-02-25,43.378,-120.715,324.0,POINT (-120.715 43.3780000009418),2.0,2
100,2016-02-25,43.378,-120.699,373.0,POINT (-120.699 43.3780000009418),2.0,2
93,2016-10-25,43.377,-121.921,345.5,POINT (-121.921 43.3770000009418),2.0,10
83,2016-02-25,43.377,-120.715,324.0,POINT (-120.715 43.3770000009418),2.0,2
